travelCode,userCode_x_x,name_x,place,days,hotel_perday,hotel_total,date_x,from,to,flightType,flight_cost,time,distance,agency,company,gender,age,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus,Total_car_price,no_of_guest,guest_name,total_passenger
68709,665,Hotel Z,Aracaju (SE),1,208.04,208.04,08/20/2020,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68711,665,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/03/2020,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Kathleen Gross'],2
68713,665,Hotel A,Florianopolis (SC),3,313.02,939.06,09/17/2020,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Gregory Fields', 'Christopher Braun', 'George Maldonado']",4
68715,665,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/01/2020,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Tyrone Rodriguez', 'Mr. Joseph Gonzalez', 'Renee Watson', 'Danielle Galvan']",5
68716,665,Hotel A,Florianopolis (SC),2,313.02,626.04,10/08/2020,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Hunter Hernandez', 'Dawn Lutz']",3
68717,665,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/15/2020,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Pamela Medina'],2
68721,665,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/12/2020,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68723,665,Hotel BP,Brasilia (DF),3,247.62,742.86,11/26/2020,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Rachel Lee'],2
68725,665,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/10/2020,Natal (RN),Rio de Janeiro (RJ),firstClass,1375.48,1.55,595.03,FlyingDrops,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Donna Chen', 'Mrs. Shannon Obrien', 'Carla Matthews']",4
68726,665,Hotel A,Florianopolis (SC),3,313.02,939.06,12/17/2020,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Stephanie Swanson'],2
68729,665,Hotel K,Salvador (BH),4,263.41,1053.64,01/07/2021,Sao Paulo (SP),Salvador (BH),firstClass,1427.22,1.04,401.66,FlyingDrops,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Gabrielle Stout', 'Justin Reynolds', 'Tyler Gibbs']",4
68741,665,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/01/2021,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jeffrey Christensen', 'Brandon Price']",3
68745,665,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/29/2021,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Samantha Jensen', 'Robert Jackson']",3
68755,665,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/08/2021,Sao Paulo (SP),Rio de Janeiro (RJ),premium,861.9,0.86,331.89,Rainbow,Wonka Company,none,61,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Walter Santiago', 'Joshua Atkinson', 'Michael Williams']",4
68758,666,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/10/2019,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Daniel Richardson', 'Crystal Stark', 'Linda Edwards', 'Morgan Rogers']",5
68761,666,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/31/2019,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1092.94,0.86,331.89,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Tara Baker', 'Mrs. Christine Miller']",3
68762,666,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/07/2019,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Brandon Brewer II', 'Lisa Shea', 'Marisa Castro', 'Laura Hines']",5
68766,666,Hotel BP,Brasilia (DF),2,247.62,495.24,12/05/2019,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Ashley Bryant', 'Christina Ewing', 'Aaron Jackson']",4
68775,666,Hotel Z,Aracaju (SE),3,208.04,624.12,02/06/2020,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Sarah Powell', 'Zachary Thomas', 'Paula Byrd']",4
68780,666,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/12/2020,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Michael Harvey', 'Karen Phillips']",3
68787,666,Hotel K,Salvador (BH),2,263.41,526.82,04/30/2020,Sao Paulo (SP),Salvador (BH),firstClass,1400.35,1.04,401.66,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Shirley Whitehead', 'John Bright', 'Joseph Martin', 'Emily Garrett']",5
68790,666,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/21/2020,Natal (RN),Rio de Janeiro (RJ),firstClass,1391.6,1.55,595.03,CloudFy,Wonka Company,male,22,South Joshuaton,Daniellechester,Sedan,Sixt,4.0,758.03,461.0,Full-to-Full,Confirmed,848.8,3,"['David Morris', 'Jerry Williams', 'Madeline Strong']",4
68793,666,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/11/2020,Natal (RN),Sao Paulo (SP),firstClass,1142.29,0.85,327.55,FlyingDrops,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Paige Sutton', 'Rachel Blanchard']",3
68794,666,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/18/2020,Natal (RN),Sao Paulo (SP),economic,583.17,0.85,327.55,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Claudia Smith', 'Michael Miranda', 'Christian Rios']",4
68797,666,Hotel A,Florianopolis (SC),3,313.02,939.06,07/09/2020,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Willie Phillips'],2
68802,666,Hotel BP,Brasilia (DF),3,247.62,742.86,08/13/2020,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['James Morrow'],2
68803,666,Hotel K,Salvador (BH),3,263.41,790.23,08/20/2020,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Patrick Edwards PhD', 'Kathy Daniel']",3
68806,666,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/10/2020,Sao Paulo (SP),Campo Grande (MS),premium,447.53,0.44,168.22,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Heather Dixon', 'Debbie Shannon', 'Ashley Mack']",4
68807,666,Hotel K,Salvador (BH),3,263.41,790.23,09/17/2020,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Aaron Ruiz', 'Philip Mason']",3
68808,666,Hotel Z,Aracaju (SE),4,208.04,832.16,09/24/2020,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,Wonka Company,male,22,Burnsfort,Lake Sarahmouth,Sedan,Budget,2.0,88.79,439.0,Prepaid,Cancelled,591.2,0,[],1
68814,666,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/05/2020,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Brittany Moore', 'Sydney Montgomery']",3
68825,666,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/21/2021,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Lauren Wilson', 'Sonia Melton']",3
68831,666,Hotel K,Salvador (BH),2,263.41,526.82,03/04/2021,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Tracy Roberts'],2
68832,666,Hotel BD,Natal (RN),1,242.88,242.88,03/11/2021,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Keith Thompson'],2
68839,666,Hotel Z,Aracaju (SE),3,208.04,624.12,04/29/2021,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Virginia Black', 'James Hutchinson', 'Cheyenne Powers']",4
68840,666,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/06/2021,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Debra Nelson', 'David Martinez']",3
68841,666,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/13/2021,Natal (RN),Rio de Janeiro (RJ),premium,1102.93,1.55,595.03,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Deborah Brown', 'Daniel Torres']",3
68845,666,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/10/2021,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1016.89,0.86,331.89,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Melissa Brooks', 'Tiffany Jones', 'Kayla Brown']",4
68847,666,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/24/2021,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1092.94,0.86,331.89,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Kari Hill', 'Ashley Smith', 'Bradley Braun', 'Jeffrey Soto']",5
68848,666,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/01/2021,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Dwayne Small', 'Mr. Kenneth Peters', 'Daniel Wallace']",4
68850,666,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/15/2021,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Kristy Graham'],2
68852,666,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/29/2021,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Cheyenne Carrillo'],2
68853,666,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/05/2021,Sao Paulo (SP),Rio de Janeiro (RJ),premium,846.03,0.86,331.89,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Stephanie Gordon', 'Robert Jackson']",3
68859,666,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/16/2021,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Gregory Saunders'],2
68865,666,Hotel BP,Brasilia (DF),1,247.62,247.62,10/28/2021,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Richard Lane', 'Raymond Roy', 'Karen Nelson']",4
68870,666,Hotel A,Florianopolis (SC),3,313.02,939.06,12/02/2021,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Kelly Young', 'Heather Mcgee']",3
68871,666,Hotel AU,Recife (PE),3,312.83,938.49,12/09/2021,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Jessica Miller', 'Paul Barker', 'Charles Lester']",4
68872,666,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/16/2021,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['John Pittman PhD', 'Eric Mcintosh', 'Kristi Sullivan']",4
68873,666,Hotel A,Florianopolis (SC),1,313.02,313.02,12/23/2021,Natal (RN),Florianopolis (SC),premium,1165.99,1.84,709.37,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Robert Griffin', 'Erica Christensen']",3
68879,666,Hotel K,Salvador (BH),3,263.41,790.23,02/03/2022,Sao Paulo (SP),Salvador (BH),firstClass,1427.22,1.04,401.66,FlyingDrops,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Robert Hayes', 'Daniel Graham', 'Betty Murray', 'Alexis Bell']",5
68880,666,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/10/2022,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Parker Pope'],2
68892,666,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/05/2022,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68895,666,Hotel AU,Recife (PE),2,312.83,625.66,05/26/2022,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68904,666,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/28/2022,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68906,666,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/11/2022,Natal (RN),Rio de Janeiro (RJ),firstClass,1375.48,1.55,595.03,FlyingDrops,Wonka Company,male,22,North Michaeltown,East Brandon,SUV,Sixt,5.0,345.12,168.0,Partial,Pending,834.4,1,['Stephanie Grant'],2
68911,666,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/15/2022,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Rhonda Pineda', 'Robert Kennedy', 'Dr. Elizabeth Reyes', 'Heidi Lee']",5
68914,666,Hotel A,Florianopolis (SC),2,313.02,626.04,10/06/2022,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Timothy Clark', 'Jordan Rios', 'Wendy Howard']",4
68916,666,Hotel A,Florianopolis (SC),3,313.02,939.06,10/20/2022,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,Wonka Company,male,22,Port Amychester,Lake Martinstad,Sedan,Hertz,5.0,925.36,157.0,Partial,Confirmed,725.6,2,"['Jordan Gonzalez DVM', 'Charles Mcdonald']",3
68918,666,Hotel BD,Natal (RN),2,242.88,485.76,11/03/2022,Sao Paulo (SP),Natal (RN),firstClass,932.87,0.85,327.55,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Benjamin Clark', 'Michael Chavez', 'Kristen Crawford', 'Bruce Jordan']",5
68922,666,Hotel AU,Recife (PE),3,312.83,938.49,12/01/2022,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68926,666,Hotel Z,Aracaju (SE),4,208.04,832.16,12/29/2022,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Cassandra Grimes'],2
68927,666,Hotel BD,Natal (RN),4,242.88,971.52,01/05/2023,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,Wonka Company,male,22,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Holly Hill'],2
68943,667,Hotel A,Florianopolis (SC),3,313.02,939.06,12/26/2019,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Daniel Smith', 'Tammy Dean']",3
68945,667,Hotel AU,Recife (PE),2,312.83,625.66,01/09/2020,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Susan Wallace', 'Jennifer Baker', 'Andrew Vega']",4
68947,667,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Alicia Walker', 'Michael Thompson', 'Travis Wolfe', 'Thomas Powell']",5
68950,667,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/13/2020,Natal (RN),Rio de Janeiro (RJ),firstClass,1391.6,1.55,595.03,CloudFy,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Deborah Cummings', 'Laurie Jones', 'Paul Bird', 'Mary Hanson']",5
68954,667,Hotel K,Salvador (BH),1,263.41,263.41,03/12/2020,Sao Paulo (SP),Salvador (BH),premium,1114.09,1.04,401.66,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jacob Cobb', 'Veronica Smith', 'Tammy Green', 'Bruce Garza']",5
68960,667,Hotel BP,Brasilia (DF),2,247.62,495.24,04/23/2020,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Bryan Schmidt', 'Renee Atkins', 'Katie Garcia']",4
68961,667,Hotel K,Salvador (BH),3,263.41,790.23,04/30/2020,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Benjamin Flores', 'Zachary Meadows', 'Karen Adams']",4
68963,667,Hotel AU,Recife (PE),4,312.83,1251.32,05/14/2020,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Carl Jones', 'Patrick Jarvis', 'Caleb Johnson']",4
68964,667,Hotel BD,Natal (RN),4,242.88,971.52,05/21/2020,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Mary Webb', 'Laura Fuller']",3
68967,667,Hotel Z,Aracaju (SE),2,208.04,416.08,06/11/2020,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Anne Diaz'],2
68970,667,Hotel BP,Brasilia (DF),1,247.62,247.62,07/02/2020,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68974,667,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/30/2020,Natal (RN),Rio de Janeiro (RJ),firstClass,1314.05,1.55,595.03,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Ryan Maldonado', 'Nathan Cohen', 'James Griffith']",4
68975,667,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/06/2020,Natal (RN),Campo Grande (MS),economic,470.16,0.65,250.68,Rainbow,Wonka Company,male,39,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Laura Sherman'],2
68978,668,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Nathaniel Williams', 'Steven Lindsey', 'Christina Brown']",4
68980,668,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/24/2019,Natal (RN),Rio de Janeiro (RJ),firstClass,1391.6,1.55,595.03,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68982,668,Hotel BD,Natal (RN),1,242.88,242.88,11/07/2019,Sao Paulo (SP),Natal (RN),economic,530.03,0.85,327.55,Rainbow,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Scott Richards', 'Wesley Goodwin', 'Cynthia Walters']",4
68987,668,Hotel Z,Aracaju (SE),1,208.04,208.04,12/12/2019,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Andrew Ramos'],2
68990,668,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/02/2020,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Cynthia Torres', 'William Dixon']",3
68992,668,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
68996,668,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/13/2020,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Daniel Parker Jr.'],2
69011,668,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/28/2020,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1041.65,0.86,331.89,FlyingDrops,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Joshua Mitchell', 'Jason Ramos', 'Tammy Rivera', 'Brian Massey']",5
69018,668,Hotel AU,Recife (PE),4,312.83,1251.32,07/16/2020,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Shaun Daniels', 'Aaron Russo', 'Kelly Case', 'Meghan Brown']",5
69020,668,Hotel AU,Recife (PE),2,312.83,625.66,07/30/2020,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Shannon Perkins', 'Kathleen Johnson', 'Janet Miller', 'Patricia Keller']",5
69021,668,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/06/2020,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Sabrina Meadows PhD', 'Caitlin Cabrera']",3
69025,668,Hotel K,Salvador (BH),4,263.41,1053.64,09/03/2020,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,Wonka Company,none,48,Kathrynland,Angelamouth,SUV,Hertz,5.0,418.14,150.0,Prepaid,Confirmed,820.0,3,"['Norma Duncan', 'Ronald Turner', 'Sally Kelly']",4
69026,668,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/10/2020,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Robin Stokes', 'Paula Lawrence', 'Michael Myers']",4
69029,668,Hotel BD,Natal (RN),3,242.88,728.64,10/01/2020,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Brandon West', 'Lindsey Rivas', 'April Mccarthy']",4
69030,668,Hotel AU,Recife (PE),3,312.83,938.49,10/08/2020,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,Wonka Company,none,48,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Mr. John Nguyen MD', 'Amanda James']",3
